#-------------------------------------------
# Food Diary Report - Detailed Report,"Tuesday, June 1, 2021","Wednesday, June 30, 2021"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Daily Average,Cals ( kcal),Fat( g),Carbs( g),Prot( g)
Total,1794,72.94,196.78,86.55
Breakfast,406,17.02,41.98,20.98
Lunch,368,14.53,39.66,18.48
Dinner,450,18.12,46.54,24.45
Snacks/Other,570,23.27,68.59,22.65

#-------------------------------------------
# Report Details
#-------------------------------------------
Date,Cals ( kcal),Fat( g),Sat( g),Carbs( g),Fiber( g),Sugar( g),Prot( g),Sod( mg),Chol( mg),Potassium( mg)
"  Мясо Индейки (Вареное, Жареное)",107,3.13,1.033,0,0,0,18.47,44,48,188
   63 g
  Мчади,65,2.45,0.207,10.12,1,0.08,1.07,73,0,
   23 g
 Lunch,213,14.49,1.612,5.4,0,0,15.11,32,35,137
  Окей Рататуй,75,5.4,,5.4,,,1.62,,,
   108 g
"  Мясо Индейки (Вареное, Жареное)",78,2.29,0.754,0,0,0,13.49,32,35,137
   46 g
  Растительное Масло,60,6.8,0.858,0,0,0,0,0,0,
   1/2 tbsp
 Dinner,305,11.12,6.769,35.68,0.73,2.33,14.68,549,49,146
  Sonko Рисовые Галеты Натуральные ,60,0.37,0.08,12.72,0.53,0.22,1.31,,,
   16 g
  Козий Сыр (Твердый),122,9.61,6.644,0.59,0,0.59,8.24,93,28,13
   27 g
"  Белое Мясо Индейки (Запеченное, Нарезанное)",43,1.14,0.045,2.93,0.2,1.52,5.13,456,21,133
   38 g
  У Палыча Сорбет Апельсин,80,0,0,19.44,,,0,,,
   81 g
 Snacks/Other,997,35.58,9.841,125.91,4.8,2.33,39.07,882,92,292
  Мчади,161,6.07,0.512,25.09,2.4,0.21,2.65,180,0,
   57 g
  Окей Рататуй,45,3.25,,3.25,,,0.98,,,
   65 g
"  Мясо Индейки (Вареное, Жареное)",76,2.24,0.738,0,0,0,13.19,32,34,134
   45 g
  Fazer Калитка с Рисом ,134,3.23,,18.91,,,2.68,,,
   61 g
  Хачапури,345,13.11,5.672,40.92,1.4,1.91,14.73,545,47,
   116 g
  Картофель Фри,82,4.22,0.983,10.7,1,0.17,1.04,90,0,158
   30 g
  Сыр Сулугуни,42,3.31,1.936,0.04,0,0.04,3.05,35,11,
   15 g
  Movenpick Сорбет Малиново-Клубничный,112,0.15,,27,,,0.75,,,
"   1 1/2 x 100мл, 150 ml"

"Thursday, June 3, 2021",1654,75.61,21.885,153.83,8.3,6.18,87.13,2037,210,549
 Breakfast,359,16.94,7.076,27.68,1.1,1.56,22.78,567,74,
  Хачапури,229,8.7,3.765,27.16,0.9,1.27,9.78,362,31,
   77 g
  Шашлык Куриный,88,4.93,1.375,0.48,0.2,0.25,9.95,170,32,
   49 g
  Сыр Сулугуни,42,3.31,1.936,0.04,0,0.04,3.05,35,11,
   15 g
 Lunch,321,11.25,4.575,27.3,1.3,1.47,26.06,399,72,222
  Хачапури,223,8.48,3.667,26.46,0.9,1.24,9.52,353,30,
   1 serving (75 g)
"  Мясо Индейки (Вареное, Жареное)",94,2.73,0.902,0,0,0,16.13,38,42,164
   55 g
  Зеленый Листовой Салат,4,0.04,0.006,0.84,0.4,0.23,0.41,8,0,58
   30 g
 Dinner,425,21.19,4.961,40.49,2.1,1.51,17.84,472,32,169
  Хачапури,238,9.04,3.912,28.22,1,1.32,10.16,376,32,
   80 g
  Окей Шашлык Куриный,99,7.65,,0.86,,,6.57,,,
   45 g
  Картофель Фри,88,4.5,1.049,11.41,1.1,0.19,1.11,96,0,169
   32 g
 Snacks/Other,549,26.23,5.273,58.36,3.8,1.64,20.45,599,32,158
  Хачапури,238,9.04,3.912,28.22,1,1.32,10.16,376,32,
   80 g
  Окей Шашлык Куриный,110,8.5,,0.95,,,7.3,,,
"   1/2 x 100г, 50 g"
  Картофель Фри,82,4.22,0.983,10.7,1,0.17,1.04,90,0,158
   30 g
  Мчади,119,4.47,0.378,18.49,1.8,0.15,1.95,133,0,
   42 g

"Friday, June 4, 2021",1565,84.88,14.646,179.46,6.3,4.04,86.72,1248,143,480
 Breakfast,491,24.48,5.726,45.27,2,1.81,21.98,547,41,126
  Хачапури,300,11.42,4.939,35.63,1.2,1.67,12.82,475,41,
   101 g
  Окей Шашлык Куриный,125,9.69,,1.08,,,8.32,,,
   57 g
  Картофель Фри,66,3.37,0.787,8.56,0.8,0.14,0.84,72,0,126
   24 g
 Lunch,78,2.19,0.712,0.98,0.5,0.27,13.09,40,33,196
"  Мясо Индейки (Вареное, Жареное)",73,2.14,0.705,0,0,0,12.61,30,33,128
   43 g
  Зеленый Листовой Салат,5,0.05,0.007,0.98,0.5,0.27,0.48,10,0,68
   35 g
 Dinner,481,19.4,7.552,60.89,3.8,1.96,15.45,633,39,39
  Хачапури,288,10.97,4.743,34.22,1.2,1.6,12.32,456,39,
   97 g
  Зеленый Листовой Салат,3,0.03,0.004,0.56,0.3,0.16,0.27,6,0,39
   20 g
  Regalio Vegan Ялопено и Чили,37,2.65,2.32,2.34,,0,0.35,,,
   10 g
  Мчади,153,5.75,0.485,23.77,2.3,0.2,2.51,171,0,
   54 g
 Snacks/Other,515,38.81,0.656,72.32,0,0,36.2,28,30,119
"  Мясо Индейки (Вареное, Жареное)",68,1.99,0.656,0,0,0,11.73,28,30,119
   40 g
  Fazer Калитка с Рисом ,158,3.82,,22.32,,,3.17,,,
   72 g
  Бургер Кинг Воппер,289,33,,50,,,21.3,,,
"   1 бургер, 273 g"

"Saturday, June 5, 2021",1673,68.51,12.703,170.75,5.3,20.72,80.03,1118,147,247
 Breakfast,409,14.3,5.762,31.75,1.1,1.48,35.77,481,99,247
"  Мясо Индейки (Вареное, Жареное)",141,4.13,1.361,0,0,0,24.34,58,63,247
   83 g
  Хачапури,268,10.17,4.401,31.75,1.1,1.48,11.43,423,36,
   90 g
 Lunch,480,17,,58.17,,,12.59,,,
  Fazer Калитка с Рисом ,319,7.68,,44.95,,,6.38,,,
   145 g
  Азбука Вкуса Салат Бобовый,161,9.32,,13.22,,,6.21,,,
   115 g
 Dinner,277,10.51,4.547,32.81,1.1,1.53,11.81,437,37,
  Хачапури,277,10.51,4.547,32.81,1.1,1.53,11.81,437,37,
   93 g
 Snacks/Other,507,26.7,2.394,48.02,3.1,17.71,19.86,200,11,
  Окей Рататуй,52,3.75,,3.75,,,1.12,,,
"   3/4 x 100г, 75 g"
  Окей Шашлык Куриный,182,14.11,,1.58,,,12.12,,,
   83 g
  Сыр Сулугуни,42,3.31,1.936,0.04,0,0.04,3.05,35,11,
   15 g
  Мчади,144,5.43,0.458,22.45,2.1,0.19,2.37,161,0,
   51 g
  Сорбет,87,0.1,0,20.2,1,17.48,1.2,4,0,
   100 g

"Sunday, June 6, 2021",1616,56.76,3.526,181.77,5.7,23.98,74.31,447,120,471
 Breakfast,295,12.1,1.231,31.47,2.7,0.23,15.7,231,30,119
  Мчади,181,6.81,0.575,28.17,2.7,0.23,2.98,203,0,
   64 g
"  Мясо Индейки (Вареное, Жареное)",68,1.99,0.656,0,0,0,11.73,28,30,119
   40 g
  Окей Рататуй,46,3.3,,3.3,,,0.99,,,
"   2/3 x 100г, 66 g"
 Lunch,329,6.54,0,51.96,0.7,12.24,6.21,3,0,
  Fazer Калитка с Рисом ,268,6.47,,37.82,,,5.37,,,
   122 g
  Сорбет,61,0.07,0,14.14,0.7,12.24,0.84,3,0,
   1 serving (70 g)
 Dinner,510,22.03,1.066,41.75,0,0,29.66,46,49,194
"  Мясо Индейки (Вареное, Жареное)",110,3.23,1.066,0,0,0,19.06,46,49,194
   65 g
  Fazer Калитка с Рисом ,139,3.34,,19.53,,,2.77,,,
   63 g
  Азбука Вкуса Салат Бобовый,180,10.36,,14.72,,,6.93,,,
   128 g
  Каравай-СВ Печенье по-Домашнему Постное,81,5.1,,7.5,,,0.9,,,
   30 g
 Snacks/Other,482,16.09,1.229,56.59,2.3,11.51,22.74,167,41,158
  Окей Рататуй,41,2.95,,2.95,,,0.88,,,
   59 g
"  Мясо Индейки (Вареное, Жареное)",53,1.54,0.508,0,0,0,9.09,22,24,92
   31 g
  Fazer Калитка с Рисом ,143,3.44,,20.15,,,2.86,,,
   65 g
  Сорбет,57,0.06,0,13.13,0.6,11.36,0.78,3,0,
   65 g
"  Мясо Индейки (Вареное, Жареное)",37,1.09,0.361,0,0,0,6.45,15,17,66
   22 g
  Окей Рататуй,38,2.75,,2.75,,,0.82,,,
   55 g
  Мчади,113,4.26,0.36,17.61,1.7,0.15,1.86,127,0,
   40 g

"Monday, June 7, 2021",1889,83.18,27.818,176.14,8.9,12.23,105.89,2692,218,1098
 Breakfast,264,11.09,1.262,21.71,1.7,0.15,19.22,165,42,164
"  Мясо Индейки (Вареное, Жареное)",94,2.73,0.902,0,0,0,16.13,38,42,164
   55 g
  Окей Рататуй,57,4.1,,4.1,,,1.23,,,
   82 g
  Мчади,113,4.26,0.36,17.61,1.7,0.15,1.86,127,0,
   40 g
 Lunch,289,13.86,5.27,28.73,,,11.09,,,
  VICI Dumplings With Beef,289,13.86,5.27,28.73,,,11.09,,,
   126 g
 Dinner,200,8.27,1.378,4.1,0,0,25.86,59,64,250
"  Мясо Индейки (Вареное, Жареное)",143,4.17,1.378,0,0,0,24.63,59,64,250
   84 g
  Окей Рататуй,57,4.1,,4.1,,,1.23,,,
   82 g
 Snacks/Other,1136,49.96,19.908,121.6,7.2,12.08,49.72,2468,112,684
"  Пицца Пепперони (36 см, Толстая Корочка)",1136,49.96,19.908,121.6,7.2,12.08,49.72,2468,112,684
   400 g

"Tuesday, June 8, 2021",1564,65.76,17.01,155.6,12.6,6.83,87.99,2246,199,1562
 Breakfast,474,20.86,8.312,50.77,3,5.04,20.76,1030,47,286
"  Пицца Пепперони (36 см, Толстая Корочка)",474,20.86,8.312,50.77,3,5.04,20.76,1030,47,286
   167 g
 Lunch,389,16.19,1.621,40.17,3.3,0.29,21.33,291,42,164
  Окей Рататуй,68,4.95,,4.95,,,1.48,,,
"   3/3 x 100г, 99 g"
"  Мясо Индейки (Вареное, Жареное)",94,2.73,0.902,0,0,0,16.13,38,42,164
   55 g
  Мчади,227,8.51,0.719,35.22,3.3,0.29,3.72,253,0,
   80 g
 Dinner,375,16.26,5.329,27.02,2.4,0.78,29.2,648,77,714
  Жареная или Запеченная Свиная Отбивная,235,13.52,5.083,0,0,0,26.55,376,77,412
   98 g
  Картофель Отварной,69,0.08,0.021,16.01,1.4,0.69,1.49,193,0,302
   80 g
  Мчади,71,2.66,0.225,11.01,1,0.09,1.16,79,0,
   25 g
 Snacks/Other,326,12.45,1.748,37.64,3.9,0.72,16.7,277,33,398
  Жареный Картофель,83,3.92,0.504,11.23,1.4,0.5,1.3,57,0,270
   56 g
"  Мясо Индейки (Вареное, Жареное)",73,2.14,0.705,0,0,0,12.61,30,33,128
   43 g
  Мчади,170,6.39,0.539,26.41,2.5,0.22,2.79,190,0,
   60 g

"Wednesday, June 9, 2021",1434,54.3,17.569,156.59,4.4,25.61,75.06,1873.84,169,205
 Breakfast,108,5.34,0.558,3.65,0,0,11.07,24,26,101
"  Мясо Индейки (Вареное, Жареное)",58,1.69,0.558,0,0,0,9.97,24,26,101
   34 g
  Окей Рататуй,50,3.65,,3.65,,,1.1,,,
   73 g
 Lunch,340,14.38,1.85,35.55,0,0.24,16.12,549.84,0,
  VICI Dumplings With Chicken,280,7.58,1.15,35.55,,0.24,16.12,549.84,,
   158 g
  Масло Подсолнечное,60,6.8,0.7,0,0,0,0,0,0,
   1/2 tbsp
 Dinner,632,24.96,11.054,63.52,2.2,3,35.76,900,109,104
"  Мясо Индейки (Вареное, Жареное)",60,1.74,0.574,0,0,0,10.26,24,27,104
   35 g
  Хачапури,535,20.35,8.802,63.49,2.2,2.97,22.86,846,72,
   180 g
  Сыр Сулугуни,37,2.87,1.678,0.03,0,0.03,2.64,30,10,
   13 g
 Snacks/Other,354,9.62,4.107,53.87,2.2,22.37,12.11,400,34,
  Хачапури,250,9.5,4.107,29.63,1,1.39,10.67,395,34,
   84 g
  Сорбет,104,0.12,0,24.24,1.2,20.98,1.44,5,0,
   120 g

"Thursday, June 10, 2021",1693,55.73,23.466,201.05,7.6,45.79,90.39,2171,260,318
 Breakfast,265,9.63,4.013,25.4,0.9,1.19,17.94,360,52,89
"  Мясо Индейки (Вареное, Жареное)",51,1.49,0.492,0,0,0,8.8,21,23,89
   30 g
  Хачапури,214,8.14,3.521,25.4,0.9,1.19,9.14,339,29,
   72 g
 Lunch,445,14.65,6.308,59.64,2.3,14.37,17.22,609,52,
  Хачапури,384,14.58,6.308,45.5,1.6,2.13,16.38,606,52,
   129 g
  Сорбет,61,0.07,0,14.14,0.7,12.24,0.84,3,0,
   1 serving (70 g)
 Dinner,490,18.06,7.615,50.44,1.7,2.36,29.3,699,86,113
  Хачапури,425,16.17,6.992,50.44,1.7,2.36,18.16,672,57,
   143 g
"  Мясо Индейки (Вареное, Жареное)",65,1.89,0.623,0,0,0,11.14,27,29,113
   38 g
 Snacks/Other,493,13.39,5.53,65.57,2.7,27.87,25.93,503,70,116
  Хачапури,297,11.3,4.89,35.27,1.2,1.65,12.7,470,40,
   100 g
"  Мясо Индейки (Вареное, Жареное)",66,1.94,0.64,0,0,0,11.43,27,30,116
   39 g
  Сорбет,130,0.15,0,30.3,1.5,26.22,1.8,6,0,
   150 g

"Friday, June 11, 2021",1795,73.45,13.299,206.96,10.3,4.36,78.01,1917,298,923
 Breakfast,472,17.06,7.08,44.09,1.5,2.06,33.17,629,95,176
"  Мясо Индейки (Вареное, Жареное)",100,2.93,0.968,0,0,0,17.3,41,45,176
   59 g
  Хачапури,372,14.13,6.112,44.09,1.5,2.06,15.87,588,50,
   125 g
 Lunch,242,11.59,0.539,31.61,2.5,0.22,4.35,190,0,
  Окей Рататуй,72,5.2,,5.2,,,1.56,,,
   104 g
  Мчади,170,6.39,0.539,26.41,2.5,0.22,2.79,190,0,
   60 g
 Dinner,152,5.18,0.801,13.41,1.2,0.58,12.56,193,28,253
  Куриное Филе,54,0.61,0.162,0,0,0,11.31,32,28,
   49 g
  Картофель Отварной,58,0.07,0.018,13.41,1.2,0.58,1.25,161,0,253
   67 g
  Оливковое Масло,40,4.5,0.621,0,0,0,0,0,0,0
   1 tsp
 Snacks/Other,929,39.62,4.879,117.85,5.1,1.5,27.93,905,175,494
  Мчади,170,6.39,0.539,26.41,2.5,0.22,2.79,190,0,
   60 g
  Эклер,268,19.17,4.143,16.87,0.6,0.32,6.66,412,145,72
   74 g
  Куриное Филе,56,0.63,0.168,0,0,0,11.78,33,30,
   51 g
  Картофель Отварной,96,0.11,0.029,22.41,2,0.96,2.08,270,0,422
   112 g
  Дионис Школьное Пирожное,339,13.32,,52.16,,,4.62,,,
   69 g

"Saturday, June 12, 2021",2243,84.03,21.297,269.73,12.1,13.61,104.44,3123,215,1279
 Breakfast,656,21.96,0.612,98.37,3.3,0.76,19.3,351,26,256
  Куриное Филе,48,0.55,0.145,0,0,0,10.16,29,26,
   44 g
  Картофель Отварной,58,0.07,0.018,13.61,1.2,0.58,1.26,164,0,256
   68 g
  Дионис Школьное Пирожное,408,16.02,,62.75,,,5.56,,,
   83 g
  Мчади,142,5.32,0.449,22.01,2.1,0.18,2.32,158,0,
   50 g
 Lunch,183,3.31,0.592,18.01,1.6,0.77,19.68,268,45,339
  Куриное Филе,86,0.97,0.257,0,0,0,18.01,51,45,
   78 g
  Картофель Отварной,77,0.09,0.024,18.01,1.6,0.77,1.67,217,0,339
   90 g
  Оливковое Масло,20,2.25,0.311,0,0,0,0,0,0,0
   1/2 tsp
 Dinner,664,27.17,10.736,64.45,3.8,6.4,39.28,1344,91,363
"  Пицца Пепперони (36 см, Толстая Корочка)",602,26.48,10.551,64.45,3.8,6.4,26.35,1308,59,363
   212 g
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
 Snacks/Other,740,31.59,9.357,88.9,3.4,5.68,26.18,1160,53,321
"  Пицца Пепперони (36 см, Толстая Корочка)",534,23.48,9.357,57.15,3.4,5.68,23.37,1160,53,321
   188 g
  Дионис Школьное Пирожное,206,8.11,,31.75,,,2.81,,,
   42 g

"Sunday, June 13, 2021",2275,91.44,19.244,280.14,12,11.21,87.75,2892,172,1035
 Breakfast,631,25.25,0.623,85.92,2.3,0.2,17.94,199,23,
  Куриное Филе,43,0.48,0.129,0,0,0,9.01,25,23,
   39 g
  Окей Рататуй,59,4.25,,4.25,,,1.28,,,
   85 g
  Мчади,156,5.85,0.494,24.21,2.3,0.2,2.56,174,0,
   55 g
  Дионис Школьное Пирожное,373,14.67,,57.46,,,5.09,,,
   76 g
 Lunch,354,11.03,1.948,40.22,3.7,0.89,23.55,626,55,462
  Жареная или Запеченная Куриная Грудка,129,5.1,1.433,0,0,0,19.5,259,55,160
   66 g
  Картофель Отварной,69,0.08,0.021,16.01,1.4,0.69,1.49,193,0,302
   80 g
  Мчади,156,5.85,0.494,24.21,2.3,0.2,2.56,174,0,
   55 g
 Dinner,951,41.84,16.673,101.84,6,10.12,41.64,2067,94,573
"  Пицца Пепперони (36 см, Толстая Корочка)",951,41.84,16.673,101.84,6,10.12,41.64,2067,94,573
   335 g
 Snacks/Other,339,13.32,,52.16,,,4.62,,,
  Дионис Школьное Пирожное,339,13.32,,52.16,,,4.62,,,
   69 g

"Monday, June 14, 2021",2358,100.74,28.209,276.11,10.2,17.04,89.94,3507,182,965
 Breakfast,503,22.11,8.809,53.81,3.2,5.35,22,1092,50,303
"  Пицца Пепперони (36 см, Толстая Корочка)",503,22.11,8.809,53.81,3.2,5.35,22,1092,50,303
   177 g
 Lunch,989,41.93,9.546,115.24,3.4,5.71,39.18,1193,77,323
  Куриное Филе,46,0.52,0.139,0,0,0,9.7,27,24,
   42 g
  Окей Рататуй,57,4.1,,4.1,,,1.23,,,
   82 g
"  Пицца Пепперони (36 см, Толстая Корочка)",537,23.61,9.407,57.46,3.4,5.71,23.49,1166,53,323
   189 g
  Дионис Школьное Пирожное,349,13.7,,53.68,,,4.76,,,
   71 g
 Dinner,562,24.73,9.854,60.19,3.6,5.98,24.61,1222,55,339
"  Пицца Пепперони (36 см, Толстая Корочка)",562,24.73,9.854,60.19,3.6,5.98,24.61,1222,55,339
   198 g
 Snacks/Other,304,11.97,,46.87,,,4.15,,,
  Дионис Школьное Пирожное,304,11.97,,46.87,,,4.15,,,
   62 g

"Tuesday, June 15, 2021",1718,79.72,13.472,175.82,8.7,23.01,76.98,1510,119,
 Breakfast,506,29.14,,39.18,,,22,,,
  Красный Яр Пицца Американо,506,29.14,,39.18,,,22,,,
   193 g
 Lunch,171,7.32,0.353,15.55,1.1,0.1,10.75,105,21,
  Окей Рататуй,57,4.1,,4.1,,,1.23,,,
   82 g
  Куриное Филе,40,0.45,0.119,0,0,0,8.31,23,21,
   36 g
  Мчади,74,2.77,0.234,11.45,1.1,0.1,1.21,82,0,
   26 g
 Dinner,753,32.29,8.376,86.87,6.4,21.31,31.91,949,59,
  Мчади,74,2.77,0.234,11.45,1.1,0.1,1.21,82,0,
   26 g
  Окей Рататуй,50,3.6,,3.6,,,1.08,,,
   72 g
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
  Пицца Домашняя,387,17.06,6.267,43.31,2.1,2.28,14.29,812,26,
   150 g
  Чернослив в Шоколаде,180,8.17,1.69,28.51,3.2,18.93,2.4,19,1,
   2 pieces
 Snacks/Other,288,10.97,4.743,34.22,1.2,1.6,12.32,456,39,
  Хачапури,288,10.97,4.743,34.22,1.2,1.6,12.32,456,39,
   97 g

"Wednesday, June 16, 2021",1838,69.64,20.644,220.23,6.2,16.08,82.92,1815,224,51
 Breakfast,432,15.57,5.711,48.12,2.8,11.04,25.4,494,69,
  Хачапури,285,10.85,4.694,33.86,1.2,1.58,12.19,451,39,
   96 g
  Куриное Филе,57,0.64,0.172,0,0,0,12.01,34,30,
   52 g
  Чернослив в Шоколаде,90,4.08,0.845,14.26,1.6,9.46,1.2,9,0,
   1 piece
 Lunch,322,11.42,4.883,35.84,1.4,2.2,18.21,478,53,51
  Куриное Филе,26,0.3,0.079,0,0,0,5.54,16,14,
   24 g
  Огурец (с Кожурой),5,0.04,0.012,1.27,0.2,0.58,0.23,1,0,51
   35 g
  Хачапури,291,11.08,4.792,34.57,1.2,1.62,12.44,461,39,
   98 g
 Dinner,361,14.53,6.236,33.16,1.1,1.55,22.71,476,71,
  Говядина Постная,81,3.9,1.64,0,0,0,10.77,34,33,
   52 g
  Хачапури,280,10.63,4.596,33.16,1.1,1.55,11.94,442,38,
   94 g
 Snacks/Other,723,28.12,3.814,103.11,0.9,1.29,16.6,367,31,
  Хачапури,232,8.82,3.814,27.51,0.9,1.29,9.9,367,31,
   78 g
  Дионис Школьное Пирожное,491,19.3,,75.6,,,6.7,,,
"   100г, 100 g"

"Thursday, June 17, 2021",1663,53.89,7.833,212.12,9,20.43,83.73,1274,178,211
 Breakfast,393,13.98,5.977,42.33,1.4,1.98,22.86,585,67,
  Хачапури,357,13.57,5.868,42.33,1.4,1.98,15.24,564,48,
   120 g
  Куриное Филе,36,0.41,0.109,0,0,0,7.62,21,19,
   33 g
 Lunch,246,7.69,0.771,29.05,2.8,0.24,15.54,244,31,
  Мчади,187,7.02,0.593,29.05,2.8,0.24,3.07,209,0,
   66 g
  Куриное Филе,59,0.67,0.178,0,0,0,12.47,35,31,
   54 g
 Dinner,212,4.72,0.218,24,1,17.48,17.58,47,38,
  Куриное Филе,73,0.82,0.218,0,0,0,15.24,43,38,
   66 g
  Окей Рататуй,52,3.8,,3.8,,,1.14,,,
   76 g
  Сорбет,87,0.1,0,20.2,1,17.48,1.2,4,0,
   100 g
 Snacks/Other,812,27.5,0.867,116.74,3.8,0.73,27.75,398,42,211
  Мчади,193,7.24,0.611,29.93,2.8,0.25,3.16,215,0,
   68 g
  Куриное Филе,38,0.43,0.116,0,0,0,8.08,23,20,
   35 g
  Дионис Школьное Пирожное,491,19.3,,75.6,,,6.7,,,
"   100г, 100 g"
  Куриное Филе,42,0.47,0.125,0,0,0,8.77,25,22,
   38 g
  Картофель Отварной,48,0.06,0.015,11.21,1,0.48,1.04,135,0,211
   56 g

"Friday, June 18, 2021",2211,102.35,34.45,214.1,8,33.72,108.21,5119,71,577
 Breakfast,84,3.73,0.116,3.3,0,0,9.07,23,20,
  Куриное Филе,38,0.43,0.116,0,0,0,8.08,23,20,
   35 g
  Окей Рататуй,46,3.3,,3.3,,,0.99,,,
"   2/3 x 100г, 66 g"
 Lunch,162,0.48,0.129,30.62,2.8,1.32,9.08,387,16,577
  Куриное Филе,30,0.33,0.089,0,0,0,6.23,18,16,
   27 g
  Картофель Отварной,132,0.15,0.04,30.62,2.8,1.32,2.85,369,0,577
   153 g
 Dinner,1114,69,30,50,3,10,71,4300,,
  Макдоналдс Двойной Биг Тейсти,1114,69,30,50,3,10,71,4300,,
"   1 бургер, 450 g"
 Snacks/Other,851,29.14,4.205,130.18,2.2,22.4,19.06,409,35,
  Хачапури,256,9.72,4.205,30.34,1,1.42,10.92,404,35,
   86 g
  Сорбет,104,0.12,0,24.24,1.2,20.98,1.44,5,0,
   120 g
  Дионис Школьное Пирожное,491,19.3,,75.6,,,6.7,,,
"   100г, 100 g"

"Saturday, June 19, 2021",1801,85.43,8.841,158.98,2.8,31.98,83.82,558,111,123
 Breakfast,325,10.74,4.534,31.39,1.1,1.47,24,454,68,
  Куриное Филе,60,0.68,0.182,0,0,0,12.7,36,32,
   55 g
  Хачапури,265,10.06,4.352,31.39,1.1,1.47,11.3,418,36,
   89 g
 Lunch,995,52.71,0.119,70.41,0,1.03,45.56,29,21,
  Куриное Филе,40,0.45,0.119,0,0,0,8.31,23,21,
   36 g
  Окей Рататуй,69,5,,5,,,1.5,,,
"   100г, 100 g"
  Красный Яр Пицца Американо,820,47.26,,63.54,,,35.68,,,
   313 g
  Вино Сухое,66,0,0,1.87,0,1.03,0.07,6,0,
   1 glass (3.5 fl oz)
 Dinner,224,7.18,4.188,37.29,1.7,29.48,3.09,75,22,123
  Сорбет,96,0.11,0,22.22,1.1,19.23,1.32,4,0,
   110 g
  Мороженое Пломбир,128,7.07,4.188,15.07,0.6,10.25,1.77,71,22,123
   50 g
 Snacks/Other,257,14.8,,19.89,,,11.17,,,
  Красный Яр Пицца Американо,257,14.8,,19.89,,,11.17,,,
   98 g

"Sunday, June 20, 2021",1487,68.08,0.185,151.33,2.2,38.46,67.82,45,32,
 Breakfast,762,43.94,,59.07,,,33.17,,,
  Красный Яр Пицца Американо,762,43.94,,59.07,,,33.17,,,
   291 g
 Lunch,401,23.1,,31.06,,,17.44,,,
  Красный Яр Пицца Американо,401,23.1,,31.06,,,17.44,,,
   153 g
 Dinner,237,0.94,0.185,41,1.2,20.98,16.01,41,32,
