#-------------------------------------------
# Food Diary Report - Detailed Report,"Thursday, July 1, 2021","Saturday, July 31, 2021"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Daily Average,Cals ( kcal),Fat( g),Carbs( g),Prot( g)
Total,1474,56.27,161.33,79.89
Breakfast,338,13.25,36.72,18.04
Lunch,355,13.88,36.83,21.15
Dinner,282,10.48,27.63,18.34
Snacks/Other,498,18.66,60.15,22.36

#-------------------------------------------
# Report Details
#-------------------------------------------
Date,Cals ( kcal),Fat( g),Sat( g),Carbs( g),Fiber( g),Sugar( g),Prot( g),Sod( mg),Chol( mg),Potassium( mg)
   1 mug (8 fl oz)
 Lunch,119,0.55,0.118,19.02,1.3,15.96,9.34,34,20,58
  Куриное Филе,37,0.42,0.112,0,0,0,7.85,22,20,
   34 g
  Сорбет,78,0.09,0,18.18,0.9,15.73,1.08,4,0,
   90 g
  Зеленый Листовой Салат,4,0.04,0.006,0.84,0.4,0.23,0.41,8,0,58
   30 g
 Dinner,187,1.58,0.219,26.69,0.5,1.67,18.36,38,32,147
  Алтайская Сказка Полба Вареная на Воде,110,0.78,,23.06,,,4.78,,,
   87 g
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
  Огурец (с Кожурой),15,0.11,0.034,3.63,0.5,1.67,0.65,2,0,147
   100 g
 Snacks/Other,485,9.1,4.112,76.35,0,0.35,25.68,89,48,8
  Линия Рисовое Печенье ,125,1,,27,,,2,,,
"   100г, 100 g"
  Алтайская Сказка Полба Вареная на Воде,105,0.75,,22,,,4.56,,,
   83 g
  Куриное Филе,58,0.66,0.175,0,0,0,12.24,34,31,
   53 g
  Козий Сыр (Твердый),72,5.69,3.937,0.35,0,0.35,4.88,55,17,8
   16 g
  Линия Рисовое Печенье ,125,1,,27,,,2,,,
"   100г, 100 g"

"Thursday, July 8, 2021",1680,55.69,12.26,203.1,4.2,6.66,84.92,1160.26,178,547
 Breakfast,184,2.68,0.153,20.5,0,0,15.46,40.7,27,
  Мистраль Киноа Вареная,132,2.11,,20.35,,,4.84,7.7,,
   110 g
  Куриное Филе,51,0.57,0.152,0,0,0,10.62,30,27,
   46 g
  Ройбуш,1,0,0.001,0.15,0,0,0,3,0,
   100 ml
 Lunch,172,6.14,0.842,18.67,1.4,2.22,10.77,213,22,278
  Куриное Филе,42,0.47,0.125,0,0,0,8.77,25,22,
   38 g
  Рататуй,66,5.12,0.712,5.08,1.4,2.22,0.72,183,0,167
   91 g
  Кофе,2,0.05,0.005,0.09,0,0,0.28,5,0,111
   1 mug (8 fl oz)
  Линия Рисовое Печенье ,62,0.5,,13.5,,,1,,,
"   1/2 x 100г, 50 g"
 Dinner,323,12.97,4.751,24.79,1.2,2.3,23.42,260.56,50,155
  Мистраль Киноа Вареная,130,2.07,,19.98,,,4.75,7.56,,
   108 g
  Куриное Филе,63,0.71,0.188,0,0,0,13.16,37,33,
   57 g
  Рататуй,58,4.5,0.626,4.46,1.2,1.95,0.63,161,0,147
   80 g
  Козий Сыр (Твердый),72,5.69,3.937,0.35,0,0.35,4.88,55,17,8
   16 g
 Snacks/Other,1001,33.9,6.514,139.14,1.6,2.14,35.27,646,79,114
  Хачапури,387,14.7,6.357,45.86,1.6,2.14,16.51,611,52,
   130 g
  Куриное Филе,51,0.57,0.152,0,0,0,10.62,30,27,
   46 g
  Дионис Школьное Пирожное,452,17.76,,69.55,,,6.16,,,
   92 g
  Линия Рисовое Печенье ,109,0.87,,23.49,,,1.74,,,
   87 g
  Кофе без Кофеина,2,0,0.005,0.24,0,0,0.24,5,0,114
   1 mug (8 fl oz)

"Friday, July 9, 2021",1485,72.69,28.341,96.22,8.7,17.11,105.33,1660.27,263,990
 Breakfast,276,10.31,4.326,26.11,0.5,5.71,15.97,122.22,28,173
  Мистраль Киноа Вареная,124,1.98,,19.06,,,4.53,7.21,,
   103 g
  Куриное Филе,37,0.42,0.112,0,0,0,7.85,22,20,
   34 g
  Рататуй,22,1.69,0.235,1.67,0.4,0.73,0.24,60,0,55
   30 g
  Козий Сыр (Твердый),36,2.85,1.969,0.17,0,0.17,2.44,28,8,4
   8 g
  Lindt Шоколад Chili Dark,54,3.3,2,5,,4.8,0.61,0.01,,
   10 g
  Кофе,2,0.05,0.005,0.09,0,0,0.28,5,0,111
   1 mug (8 fl oz)
  Орега́но,1,0.02,0.005,0.12,0.1,0.01,0.02,0,0,3
   0.1 tsp ground
 Lunch,202,11.98,4.896,6.05,1.6,2.8,17.7,290,47,195
  Рататуй,72,5.63,0.782,5.58,1.5,2.44,0.79,201,0,184
   100 g
  Куриное Филе,57,0.64,0.172,0,0,0,12.01,34,30,
   52 g
  Козий Сыр (Твердый),72,5.69,3.937,0.35,0,0.35,4.88,55,17,8
   16 g
  Орега́но,1,0.02,0.005,0.12,0.1,0.01,0.02,0,0,3
   0.1 tsp ground
 Dinner,333,10.47,2.873,25.63,1.1,2,30.26,249.05,63,142
  Рататуй,54,4.22,0.587,4.18,1.1,1.83,0.59,151,0,138
   75 g
  Козий Сыр (Твердый),36,2.85,1.969,0.17,0,0.17,2.44,28,8,4
   8 g
  Куриное Филе,46,0.52,0.139,0,0,0,9.7,27,24,
   42 g
  Мистраль Киноа Вареная,138,2.21,,21.28,,,5.06,8.05,,
   115 g
  Куриное Филе,59,0.67,0.178,0,0,0,12.47,35,31,
   54 g
 Snacks/Other,674,39.93,16.246,38.43,5.5,6.6,41.4,999,125,480
  Рататуй,22,1.69,0.235,1.67,0.4,0.73,0.24,60,0,55
   30 g
  Козий Сыр (Твердый),54,4.27,2.953,0.26,0,0.26,3.66,42,13,6
   12 g
  Картошка Печеная,85,0.6,0.098,18.46,1.9,1.01,2.25,271,0,
   90 g
  Говядина Тушеная,181,13.99,4.967,1.76,0.4,0.38,11.59,126,46,
   77 g
  Рататуй,61,4.79,0.665,4.74,1.3,2.07,0.67,171,0,156
   85 g
  Козий Сыр (Твердый),63,4.98,3.445,0.3,0,0.3,4.27,48,15,7
   14 g
  Картофель Отварной,34,0.04,0.01,8,0.7,0.34,0.74,96,0,151
   40 g
  Говядина Постная,69,3.3,1.388,0,0,0,9.11,29,28,
   44 g
  Рататуй,40,3.1,0.43,3.07,0.8,1.34,0.43,111,0,101
   55 g
  Козий Сыр (Твердый),36,2.85,1.969,0.17,0,0.17,2.44,28,8,4
   8 g
  Куриное Филе,29,0.32,0.086,0,0,0,6,17,15,
   26 g

"Saturday, July 10, 2021",1524,70.14,32.312,143.23,8.2,35.16,89.81,1582,264,1124
 Breakfast,300,14.9,6.288,27.71,2.4,5.24,19.19,431,54,392
  Картофель Отварной,52,0.06,0.016,12.01,1.1,0.52,1.12,145,0,226
   60 g
  Говядина Постная,94,4.5,1.892,0,0,0,12.42,40,38,
   60 g
  Рататуй,61,4.79,0.665,4.74,1.3,2.07,0.67,171,0,156
   85 g
  Козий Сыр (Твердый),68,5.34,3.691,0.33,0,0.33,4.58,52,16,7
   15 g
  Рисовые Крекеры,12,0.17,0.024,2.23,0,0,0.2,23,0,3
   1 cracker
  Good Good Абрикосовый Джем со Стевией,13,0.04,,8.4,,2.32,0.2,0,,
   40 g
 Lunch,252,14.23,4.748,8.16,1.2,2.3,22.46,252,49,155
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
  Рататуй,58,4.5,0.626,4.46,1.2,1.95,0.63,161,0,147
   80 g
  Козий Сыр (Твердый),72,5.69,3.937,0.35,0,0.35,4.88,55,17,8
   16 g
  Пироговый Дворик Ржаная Калитка с Творогом,60,3.35,,3.35,,,4.02,,,
"   2/3 x 100г, 67 g"
 Dinner,217,9.16,3.24,16.5,1.1,2.07,16.98,224,42,145
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
  Рататуй,55,4.28,0.594,4.24,1.1,1.85,0.6,153,0,140
   76 g
  Козий Сыр (Твердый),45,3.56,2.461,0.22,0,0.22,3.05,35,10,5
   10 g
  Roshen Коровка,55,0.63,,12.04,,,0.4,,,
   15 g
 Snacks/Other,755,31.85,18.036,90.86,3.5,25.55,31.18,675,119,432
  Картофель Отварной,86,0.1,0.026,20.01,1.8,0.86,1.86,241,0,377
   100 g
  Говядина Постная,127,6.08,2.555,0,0,0,16.77,53,51,
   81 g
  Рататуй,18,1.41,0.196,1.39,0.4,0.61,0.2,50,0,46
   25 g
  Козий Сыр (Твердый),54,4.27,2.953,0.26,0,0.26,3.66,42,13,6
   12 g
  Рисовые Крекеры,12,0.17,0.024,2.23,0,0,0.2,23,0,3
   1 cracker
  Good Good Абрикосовый Джем со Стевией,13,0.04,,8.4,,2.32,0.2,0,,
   40 g
  Пирожное,445,19.78,12.282,58.57,1.3,21.5,8.29,266,55,
   130 g

"Sunday, July 11, 2021",2154,90.82,27.695,265.02,9.4,33.08,74.56,3579,138,1119
 Breakfast,173,4.9,0.67,25.1,2.2,2.36,9.78,269,15,102
  Киноа (Вареный),87,1.35,0.138,16.08,1.4,0,3.06,120,0,
   61 g
  Рататуй,39,3.04,0.422,3.01,0.8,1.32,0.43,109,0,99
   54 g
  Куриное Филе,29,0.32,0.086,0,0,0,6,17,15,
   26 g
  Рисовые Крекеры,12,0.17,0.024,2.23,0,0,0.2,23,0,3
   1 cracker
  Good Good Абрикосовый Джем со Стевией,6,0.02,,3.78,,1.04,0.09,0,,
   18 g
 Lunch,1031,49.51,20.216,102.12,5,7.23,42.99,2431,93,749
  Пицца с Мясом (Тонкая Корочка),976,48.88,20.216,90.08,5,7.23,42.59,2431,93,749
   333 g
  Roshen Коровка,55,0.63,,12.04,,,0.4,,,
   15 g
 Dinner,459,17.11,6.809,62.2,2.2,23.49,15.09,879,30,268
  Пицца с Мясом,373,17.11,6.809,39,2,2.49,14.99,859,30,255
   124 g
  Мармелад,86,0,0,23.2,0.2,21,0.1,20,0,13
   35 g
 Snacks/Other,491,19.3,,75.6,,,6.7,,,
  Дионис Школьное Пирожное,491,19.3,,75.6,,,6.7,,,
"   100г, 100 g"

"Monday, July 12, 2021",2052,91.91,31.122,226.89,7.2,37.74,82.74,2830,205,1115
 Breakfast,631,28.27,4.042,79.53,1,1.89,17.71,197,31,127
  Куриное Филе,30,0.33,0.089,0,0,0,6.23,18,16,
   27 g
  Рататуй,47,3.66,0.508,3.63,1,1.59,0.51,131,0,120
   65 g
  Козий Сыр (Твердый),63,4.98,3.445,0.3,0,0.3,4.27,48,15,7
   14 g
  Дионис Школьное Пирожное,491,19.3,,75.6,,,6.7,,,
"   100г, 100 g"
 Lunch,633,31.71,13.113,58.43,3.2,4.69,27.63,1577,60,486
  Пицца с Мясом (Тонкая Корочка),633,31.71,13.113,58.43,3.2,4.69,27.63,1577,60,486
   216 g
 Dinner,485,18,6.813,55.46,1.6,2.39,24.4,830,55,248
  Куриное Филе,45,0.51,0.135,0,0,0,9.47,27,24,
   41 g
  Пицца с Мясом (Тонкая Корочка),322,16.15,6.678,29.76,1.6,2.39,14.07,803,31,248
   110 g
  Roshen Коровка,118,1.34,,25.7,,,0.86,,,
   32 g
 Snacks/Other,303,13.93,7.154,33.47,1.4,28.77,13,226,59,254
  Куриное Филе,37,0.42,0.112,0,0,0,7.85,22,20,
   34 g
  Рататуй,40,3.1,0.43,3.07,0.8,1.34,0.43,111,0,101
   55 g
  Козий Сыр (Твердый),32,2.49,1.723,0.15,0,0.15,2.14,24,7,3
   7 g
  Ванильное Мороженое,145,7.92,4.889,16.99,0.5,15.28,2.52,58,32,143
   72 g
  Мармелад,49,0,0,13.26,0.1,12,0.06,11,0,7
   20 g

"Tuesday, July 13, 2021",1249,57.43,19.869,107.64,10.6,19.96,85.07,1783.47,178,1428
 Breakfast,273,10.18,3.606,27.72,1.56,3.3,20.28,267.39,43,145
  Рататуй,47,3.66,0.508,3.63,1,1.59,0.51,131,0,120
   65 g
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
  Мистраль Киноа Вареная,92,1.48,,14.24,,,3.39,5.39,,
   77 g
  Good Good Sweet Raspberry Jam,9,0,,7.26,0.56,1.35,0.23,,,
"   1/3 x 100г, 33 g"
  Рисовые Крекеры,12,0.17,0.024,2.23,0,0,0.2,23,0,3
   1 cracker
  Козий Сыр (Полумягкий),51,4.18,2.889,0.36,0,0.36,3.02,72,11,22
   14 g
 Lunch,212,9.55,4.089,15.41,1.91,4.4,20.99,283,54,251
  Куриное Филе,77,0.87,0.231,0,0,0,16.16,46,41,
   70 g
  Рататуй,47,3.66,0.508,3.63,1,1.59,0.51,131,0,120
   65 g
  Козий Сыр (Полумягкий),58,4.77,3.302,0.41,0,0.41,3.45,82,13,25
   16 g
  Рисовые Крекеры,12,0.17,0.024,2.23,0,0,0.2,23,0,3
   1 cracker
  Огурец (с Кожурой),10,0.08,0.024,2.54,0.4,1.17,0.46,1,0,103
   70 g
  Good Good Sweet Raspberry Jam,8,0,,6.6,0.51,1.23,0.21,,,
   30 g
 Dinner,418,21.15,6.653,35.16,3.53,4.89,22.92,599.08,33,461
  Куриное Филе,54,0.61,0.162,0,0,0,11.31,32,28,
   49 g
  Рататуй,33,2.59,0.36,2.57,0.7,1.12,0.36,92,0,85
   46 g
  Козий Сыр (Полумягкий),22,1.79,1.238,0.15,0,0.15,1.29,31,5,9
   6 g
  Огурец (с Кожурой),10,0.08,0.024,2.54,0.4,1.17,0.46,1,0,103
   70 g
  McDonald's Бургер с Беконом ,162,9.05,3.23,12.07,0.73,2.16,7.76,293.08,,
   50 g
  Картофель Фри,137,7.03,1.639,17.83,1.7,0.29,1.74,150,0,264
   50 g
 Snacks/Other,346,16.55,5.521,29.35,3.6,7.37,20.88,634,48,571
  Куриное Филе,63,0.71,0.188,0,0,0,13.16,37,33,
   57 g
  Запеченный Картофель,60,1.67,0.498,9.82,1,1.47,1.75,186,2,224
   63 g
  Рататуй,94,7.32,1.017,7.25,1.9,3.17,1.03,261,0,239
   130 g
  Козий Сыр (Полумягкий),58,4.77,3.302,0.41,0,0.41,3.45,82,13,25
   16 g
  Зеленый Листовой Салат,5,0.05,0.007,0.98,0.5,0.27,0.48,10,0,68
   35 g
  Печенье к Чаю,66,2.03,0.509,10.89,0.2,2.05,1.01,58,0,15
   3 Arrowroot biscuits (include Arrowroot cookie)

"Wednesday, July 14, 2021",1549,58.95,18.854,146.63,6.1,11.85,79.17,1930,168,1160
 Breakfast,207,10.66,4.121,15.06,1.3,4.02,13.07,263,33,150
  Куриное Филе,37,0.42,0.112,0,0,0,7.85,22,20,
   34 g
  Рататуй,50,3.94,0.547,3.91,1.1,1.71,0.55,141,0,129
   70 g
  Козий Сыр (Твердый),54,4.27,2.953,0.26,0,0.26,3.66,42,13,6
   12 g
  Печенье к Чаю,66,2.03,0.509,10.89,0.2,2.05,1.01,58,0,15
   3 Arrowroot biscuits (include Arrowroot cookie)
 Lunch,354,15.67,5.381,19.85,2.6,4.31,32.66,755,81,690
  Рататуй,48,3.77,0.524,3.74,1,1.63,0.53,135,0,123
   67 g
  Козий Сыр (Твердый),59,4.63,3.199,0.28,0,0.28,3.97,45,14,6
   13 g
  Куриное Филе,62,0.69,0.185,0,0,0,12.93,36,32,
   56 g
  Запеченный или Жареный Лосось,89,3.93,0.682,0.25,0,0.06,12.46,243,32,205
   52 g
  Запеченный Картофель,96,2.65,0.791,15.58,1.6,2.34,2.77,296,3,356
   100 g
 Dinner,410,13.54,2.856,45.85,0.6,1.2,15.3,131,24,79
  Куриное Филе,28,0.31,0.082,0,0,0,5.77,16,14,
   25 g
  Рататуй,29,2.25,0.313,2.23,0.6,0.98,0.32,80,0,74
   40 g
  Козий Сыр (Твердый),45,3.56,2.461,0.22,0,0.22,3.05,35,10,5
   10 g
  Fazer Калитка с Рисом ,308,7.42,,43.4,,,6.16,,,
   140 g
 Snacks/Other,578,19.08,6.496,65.87,1.6,2.32,18.14,781,30,241
  Пицца с Мясом (Тонкая Корочка),314,15.71,6.496,28.94,1.6,2.32,13.69,781,30,241
   107 g
  Roshen Коровка,59,0.67,,12.85,,,0.43,,,
   16 g
  Каравай Шарлотка с Яблоками,125,2.7,,20.58,,,4.02,,,
   60 g
  Фанагория Вино Красное Полусладкое,80,0,,3.5,,,0,,,
"   100мл, 100 ml"

"Thursday, July 15, 2021",1118,35.29,11.436,143.79,7.36,45.51,68.08,1329,187,1695
 Breakfast,189,9.55,3.365,15.09,1.3,3.96,10.82,253,25,259
  Куриное Филе,30,0.33,0.089,0,0,0,6.23,18,16,
   27 g
  Рататуй,50,3.94,0.547,3.91,1.1,1.71,0.55,141,0,129
   70 g
  Козий Сыр (Твердый),41,3.2,2.215,0.2,0,0.2,2.75,31,9,4
   9 g
  Печенье к Чаю,66,2.03,0.509,10.89,0.2,2.05,1.01,58,0,15
   3 Arrowroot biscuits (include Arrowroot cookie)
  Кофе,2,0.05,0.005,0.09,0,0,0.28,5,0,111
   1 mug (8 fl oz)
 Lunch,523,16.51,4.571,60.74,2.83,6.39,38.02,722,81,808
  Запеченный или Жареный Лосось,118,5.22,0.905,0.34,0,0.08,16.54,322,43,273
   69 g
  Мистраль Рис Басмати Отварной,72,0.13,,17.02,,,1.66,,,
   64 g
  Огурец (с Кожурой),16,0.12,0.037,3.96,0.5,1.82,0.71,2,0,160
   109 g
  Куриное Филе,48,0.55,0.145,0,0,0,10.16,29,26,
   44 g
  Рататуй,39,3.04,0.422,3.01,0.8,1.32,0.43,109,0,99
   54 g
  Козий Сыр (Твердый),45,3.56,2.461,0.22,0,0.22,3.05,35,10,5
   10 g
  Запеченный Картофель,73,2.01,0.601,11.84,1.2,1.78,2.11,225,2,271
   76 g
  Домашняя Выпечка Шарлотка с Яблоками,105,1.88,,18.08,,,3.3,,,
   55 g
  Good Good Strawberry Jam ,7,0,0,6.27,0.33,1.17,0.06,0,,
   30 g
 Dinner,261,7.58,2.849,33.65,1.7,21.19,16.05,246,42,628
  Запеченный Картофель,62,1.72,0.514,10.13,1,1.52,1.8,192,2,231
   65 g
"  Говяжья Вырезка (Постная, Обрезается до 0,5 см Жира)",110,5.75,2.301,0,0,,13.51,35,40,239
   65 g
  Огурец (с Кожурой),15,0.11,0.034,3.63,0.5,1.67,0.65,2,0,147
   100 g
  Мармелад,74,0,0,19.89,0.2,18,0.09,17,0,11
   30 g
 Snacks/Other,145,1.65,0.651,34.31,1.53,13.97,3.19,108,39,
